ARNTL	ATF1	ATF2	ATF4	ATF6	BACH1	CDX2	CEBPA	CEBPB	CEBPD	CREB1	CTCF	E2F1	E2F2	E2F3	E2F4	EGR1	ELK1	EPAS1	ERG	ETS1	ETS2	ETV4	FLI1	FOS	FOSL2	FOXA1	FOXA2	FOXM1	FOXO1	FOXO3	FOXO4	FOXP1	GATA2	HIF1A	HNF1A	HNF4A	HSF1	IRF1	IRF9	JUN	JUND	KLF4	KMT2A	LEF1	MITF	MYB	MYC	NFATC2	NFE2L2	NFIC	NFKB1	NFKB2	NFYA	NR2F2	NR3C1	POU2F1	POU2F2	PPARA	PPARG	RARA	REL	RELA	RELB	REST	RFX5	RUNX1	RUNX3	RXRA	SMAD3	SMAD4	SOX9	SP1	SP3	SPI1	SREBF1	SREBF2	SRF	STAT1	STAT2	STAT3	STAT4	STAT5A	STAT5B	STAT6	TCF3	TCF7L2	TFDP1	TP53	TWIST1	USF1	USF2	VDR	YY1	ZBTB33	ZEB1	ZNF263
0	0	0	0	0	-0.317997606135812	0	0	0	0	-0.456242988270092	0	0	0	0	0	0	0	0	0	-0.283947812512866	0	0	-0.268333021053408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.373337137825491	0	0	0	0	0	0	0	-0.310196760362494	0	0	0	0	-0.257936866882989	0	0	0	-0.638946457324461	0	0	-0.426833040031726	-0.249298076403062	-0.499944496641418	0	0	0	0	0	0	0	0	0	0	0	0	-0.463909188130213	-0.253938659659621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.475297380057944	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.372301052238968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.50032777155532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.376883443802883	0	0	0	0	-0.615634451115837	0	0	0	0	0	-0.370855787067495	0	0	0	0	0	0	-0.747597435623223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.247075487621042	0
0	0	0	0	0	0	0	0	0	0	-0.266401272500795	0	0	0	0	0	0	0	-0.329796335180823	0	0	0	0	0	0	-0.379620230444436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.536981551065564	-0.279423890739252	0	0	0	0	0	0	0	-0.283947812512866	0	0	0	0	0	0	0	0	-0.495072944868988	0	0	-0.361307685744768	0	-0.656835697309158	0	0	0	0	0	-0.336976776139957	0	0	0	0	0	0	-0.851541382508129	-0.295156187808538	0	0	-0.283947812512866	0	0	0	0	0	0	0	0	0	0	0	-0.340344933821706	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.498275689964172	0	0	0	0	-0.260392054140514	0	0	0	0	0	0	0	0	0	0	0	0	-0.366149742930706	0	0	0	0	-0.441165522785599	0	0	0	0	0	0	0	0	0	0	0	0	-0.519303362709304	0	0	0	-0.343368159753583	0	-0.261118198663277	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.33180556105695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.300752619816185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.38110293334537	0	0	0	0	0	0	0	0	-0.323663960786654	0	0	0	0	0	0	0	0	-0.537304562074238	0	0	-0.294179095812595	0	-0.698433471776071	0	0	0	0	0	0	0	0	0	0	0	0	-0.575248195304041	-0.302418159733363	0	0	-0.281443382509967	0	-0.335861724094165	0	0	0	0	0	0	0	0	0	-0.384730474811142	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.358514890924355	0	0	0	0	0	0	-0.444144681216358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.629106254623297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.280820541277981	0	0	0	0	-0.607478497917637	0	0	-0.340909674526059	0	0	-0.374376368287585	0	0	0	0	0	0	-0.761738153739684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.344509065556755	0	0	0	0	0	0	-0.328161660408305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.492760340695342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.449501510455713	0	0	-0.348726412164907	0	-0.688286919554652	0	0	0	0	0	-0.353780613953995	0	0	0	0	0	0	-0.777495674336269	-0.279733691640497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.382378905891939	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.293043092784794	0	0	0	0	0	0	-0.364730307786448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.460717863247364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.451304507616632	0	0	-0.299757588612878	0	-0.496727776577511	0	0	0	0	0	-0.257362234905053	0	0	0	0	0	0	-0.674877243550103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.316072872272624	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.299096013662686	0	0	0.250233706237143	0	0	0	0	0	-0.325635197495152	0	0	0	0	0	0	0	0	-0.682629439600667	0	0	-0.469560217612503	0	-0.726301676296009	0	0	0	0	0	0	0	0	0	0	0	0	-0.625073901963082	-0.416593799771683	0	0	-0.250836430226323	0	0	0	0	0	0	0	0	0	0	0	-0.515311139539114	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.316247365907132	0	0	0	0	0	0	-0.376464324831358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.582056183226566	-0.311054045764098	0	0	0	0	0	0	0	-0.330890730375339	0	0	0	0	0	0	0	0	-0.347570889048336	0	0	0	0	-0.73245979190687	0	0	0	0	0	-0.40801110413076	0	0	0	0	0	0	-0.958733333085561	-0.27741802368754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.239703260750632	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.26937853319904	0	0	0	0	0	0	-0.340721319654921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.498275689964172	-0.247629475028241	0	0	0	0	0	0	0	-0.299426623595485	0	0	0	0	0	0	0	0	-0.516228800401404	0	0	-0.288222007159496	0	-0.658571240410044	0	0	-0.298106308756466	0	0	-0.308829959775291	0	0	0	0	0	0	-0.70385795265106	-0.277725737101006	0	0	-0.286314869411851	0	0	0	0	0	0	0	0	0	0	0	-0.297777113553661	0
0	0	0	0	0	0	0	0	0.34186389864512	0.335150086000922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.427737903110821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.31002558397274	-0.42877042768259	0	0	0	0	0	0	0	0	-0.30865952834097	0	-0.270728294213218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.326012908246299	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.272161956972222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.231730030258871	0.307175549398866	0	0	-0.423946240419179	0	0	0	0	0	0	0	0	0	-0.327618604133101	0	0	-0.365540685935071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.385804664055535	0	0	0	-0.335305624342684	0	0	0	0	-0.329068791104694	0	0	0	-0.70725692253411	0	0	-0.34489024598444	0	-0.422078697535857	0	0	0	0	0	0	0	0	0	0	0	0	-0.290301745842128	0	0	0	-0.293854091712697	0	0	0	0	0	0	0	0	0	0	0	-0.437618598746143	0
0	0	0	0	0	0	0	0	0	0	-0.351827603934093	0	0	0	0	0	0	0	0	0	-0.333458787848288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.366149742930706	-0.318876358630384	0	0.256273882609091	0	-0.283790670274353	0	0	0	-0.411003203865362	0	0	0	0	-0.356139392865043	0	0	0	-0.726701923719777	0	0	-0.451821265111547	0	-0.764075517136165	0	0	0	0	0	0	0	0	0	0	0	0	-0.738069779329415	-0.3325392890673	0	0	-0.297448270638246	0	0	0	0	0	0	0	0	0	0	0	-0.468747705682247	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.347378692822265	0	0	0	0	0	0	-0.276957052214358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.407095493673024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.412160728057317	0	0	-0.278805255877876	0	-0.430397773370495	0	0	0	0	0	0	0	0	0	0	0	0	-0.437121368180712	0	0	0	-0.300918770615385	0	0	0	0	0	0	0	0	0	0	0	-0.289820536910063	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.361708552411885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.47806028582187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.312545784897098	0	0	0	0	0	0	0	0	0	0	0	0	-0.48988907507768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	-0.318173162315278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.351827603934093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.417534104188656	0	0	-0.412392683680633	0	-0.440036814462748	0	0	0	0	0	-0.355942191929327	0	0	0	0	0	0	-0.570304128007715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.335861724094165	0
0	0	0	0	0	0	0	0	0	0	-0.313640017250793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.278342123907614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.41589018442837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.456504734431843	0	0	0	0	-0.446606564632355	0	0	0	0	0	-0.32834288262425	0	0	0	0	0	0	-0.6054814276617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.355745106989936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.32295014262277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.40801110413076	0	0	-0.323663960786654	0	-0.362647795245619	0	0	0	0	0	-0.337535733441765	0	0	0	0	0	0	-0.474747211732078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-0.537951377213687	0.371114210610376	0.483961908943749	0	0	-0.349112482586295	0	0	0	0	0	0	0	0	0	0	0	0	-0.30865952834097	0	0	0.29490360376723	0	0	0	0	0.248380264657061	0	0	-0.335305624342684	0	0	0	0	0	0	0	0.259136547633442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307175549398866	0	-0.441369483933993	0	0	0	0	0	0	0.278383234844558	0	0	0	0	0	0	0	0	0	-0.283006192914034	0	0	0	0	0	0	0	0	0	0	-0.322773631233216	0	0	0	0	0	-0.304596835340254	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.433905743705031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.306114148226896	0	0	0	-0.324558476067465	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	-0.492472243421854	-0.419422126410036	0.33375381204565	0.281468876890759	0	0	0	-0.294830143318193	0	0	0.23498110926254	0	0	0	0	0	0	0	0.442621422531466	0	-0.427800440835039	0	0	0	0	0	0	0	0	-0.323485356993777	-0.526153756229779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.403004214758571	-0.73028671244474	0	0	0	0	0	0	0	0	-0.483084821458755	0	-0.324379373220412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.504229034310083	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.244709332113381	0	0	0	0	0	0	0	0	0	0	0	0	-0.297941667084382	0	0	-0.307978729637373	0	0	0	0	0	0	0	0.296605416998306	0	0	-0.368392343297112	0	0	0	0	0	0	0	0.261060789173147	0	0	0	0	0	-0.305101784700045	0	0	0	-0.304765060700284	0	0	0	0	-0.352607436704791	0	0	0	-0.37940893482969	0	0	-0.283476632750839	0	-0.313063750743128	0	0	0	0	0	0	0	-0.304877221329815	0	0	0	-0.272840381282407	0	0	0	0	0	0	0	0	0	0	0	0	0	0.275328819542856	0	0	-0.31002558397274	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.310139825111636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.301917555474577	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.311397616299006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.396510671215216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.372922327054298	0	0	0	0	0	0	0	0	0	0
0	0	0.451992227746755	0	0	0.366093778976638	0	-0.293854091712697	0	0	0	0	0	0	0	0	0	0	0	0.311049541137917	0	0	0	0.34999306034397	0	0	0	0	0	0	0	0	0	0	0.378783879888649	0	-0.308489189685361	0	0	0	0	-0.262283867773098	-0.407553004246807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.316124026126182	0	0	-0.321172536865498	0	0	0	0	0	0	0	-0.299757588612878	0	0.372673737215577	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.500621820488403	0	0.298628700109115	0	0
0	0	0	0	0	0	-0.316596641837782	0	0	0	0	0	0	0	0	0	0	0	0	0.248380264657061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.341475388107312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.373858409889266	0	0	0	0	0	0	0
0	0	-0.312775664545065	-0.325096385339111	0	0	0	0	0	-0.263161233432799	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.264776710496227	0	0	0	0	0	0	0	0	0	0	-0.541201414309815	0	0	0	-0.271480863935789	0	0	0	0.318110071838896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.301584268604965	0	0	0	0	0	0	0	0	-0.340377474020465	0	0.242891629879786	0	-0.278033770348519	0	0	0	0	0	0	0	0	0	0	0	0	0	0.457630422534449	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.320818200028467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.587512805841442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.374168269876217	0	0	-0.387963055178946	0	0	0	0	0	0	-0.462044275462354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	-0.282223766238682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30097963364048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.336201174347217	0	0	0	0	0	0	0	0	0	0.247063742622162	0	0	0	0	0	0	0	0.243928877086528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-0.340721319654921	0	0	0	-0.261846187004462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.280584051741758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25250062770605
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	-0.388396344504299	-0.331439318744031	0	0	0	0	0	0	0	0	0	-0.286949242972943	0	0	0	0	-0.212813646401976	0	0	0	0	0	0	0	0	0	-0.311054045764098	0	0.446677280196393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.403277225613946	0.335675212907868	0	0	0	0	0	0	0	0	0.330116478805257	0	0.262443062142392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.379522684470677	0	0	0.289853468270495	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.272758861715001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.301451941974165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.305096707618789	0	0	0	0	0.280584051741758	0	0	0	0	0	0	0	0	0.308892414894694	0	0	0	0	0	0	0	0	0	0	0	0	0	0.269595656136262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.448360229536164	0	0	0.441673483967291	0	0	0	0	0.285632441290288	0	0	0	0	-0.335986462389587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.349080047964928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.269974055021078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.607536466344305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.292138772656226	0	0	0	0	0	0	0	0	0	0.27911506205037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.372478412315856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-0.341475388107312	0	0	0	0	-0.353976544783839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.355548137939982	0	0	-0.297941667084382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.332906776202703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	-0.255502665497967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.376673820437658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.358514890924355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.292881151544805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.276779437361108	0	0	0	0	0	0	0	0	0	0.317446695493923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307657224752974	0.424786734846587	0	0	0	0	0	0	0	0	0	0	0	0.268556004740355	0.242116203581691	0	0	0	0.320108418494474	0	0	0	0	0.29998546359546	0.29490360376723	0	0	0	0	0	0	0	0	0	0	0	0.390510307091555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37762953869806	0	0	0.359671463657042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.468961725985184	0	0	0	0	0	0	0	0	0.321644670272493	0	0	0	0	0	0	0	0	0	0.263993770424323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28844020638391	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.317822146954003	0	0	0	-0.381740331038047	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.462044275462354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.391225925058591	0	0	-0.496525430419873	0	0	0	0	0	0	-0.352607436704791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	-0.373337137825491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238780669208106	0.347805972944298	0	-0.273446638977928	0	0.230985233782864	0	0	0	0	0	0.249040822772705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.229871841276274	0	0	0	0	0	-0.305298349117456	0	0.287886486446091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.366669344955248	0	0	0	0
